Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
2006-04-02 08:00:00.000 +0200,8.994444444,0.84,8.0017,151,11.0285,1014.82,9.977777778
2006-04-02 09:00:00.000 +0200,12.2,0.73,2.4633,355,9.982,1014.82,12.2
2006-04-02 10:00:00.000 +0200,13.96111111,0.67,9.3058,123,9.982,1015,13.96111111
2006-04-02 11:00:00.000 +0200,14.94444444,0.67,7.1645,132,10.3523,1014.9,14.94444444
2006-04-02 12:00:00.000 +0200,16.18333333,0.71,11.753,199,9.982,1014.35,16.18333333
2006-04-02 13:00:00.000 +0200,16.36666667,0.61,7.1323,227,11.27,1014.51,16.36666667
2006-04-02 14:00:00.000 +0200,17.37222222,0.57,3.6225,251,11.4471,1014.32,17.37222222
2006-04-02 15:00:00.000 +0200,17.67222222,0.51,1.7549,156,11.27,1013.93,17.67222222
2006-04-02 16:00:00.000 +0200,17.72222222,0.53,8.6779,113,11.27,1013.45,17.72222222
2006-04-02 17:00:00.000 +0200,16.23888889,0.61,2.8336,261,11.3988,1013.43,16.23888889
2006-04-02 18:00:00.000 +0200,14.06666667,0.71,9.2414,357,11.2056,1013.58,14.06666667
2006-04-02 19:00:00.000 +0200,13.95555556,0.76,7.4221,147,11.2056,1013.24,13.95555556
2006-04-02 20:00:00.000 +0200,12.28888889,0.8,3.542,161,11.0285,1013.7,12.28888889
2006-04-02 21:00:00.000 +0200,10.02222222,0.86,3.1073,149,9.9015,1014.14,10.02222222
2006-04-02 22:00:00.000 +0200,8.65,0.86,6.44,190,15.6009,1014.34,9.377777778
2006-04-02 23:00:00.000 +0200,9.416666667,0.9,4.6046,138,14.7154,1014.6,9.416666667
2006-04-20 00:00:00.000 +0200,11.82777778,0.92,3.0268,311,15.8263,1011.68,11.82777778
2006-04-20 01:00:00.000 +0200,10.76111111,0.91,5.1681,178,0.6118,1011.98,10.76111111
2006-04-20 02:00:00.000 +0200,12.15555556,0.95,2.8497,298,3.6386,1015.64,12.15555556
2006-04-20 03:00:00.000 +0200,9.188888889,0.94,5.7155,123,0.6118,1012.26,9.672222222
2006-04-20 04:00:00.000 +0200,7.15,0.94,6.762,10,0.6118,1012.63,8.15
2006-04-20 05:00:00.000 +0200,10.2,0.95,5.6189,133,1.1109,1012.62,10.2
2006-04-20 06:00:00.000 +0200,10.11666667,0.99,2.254,127,0.5152,1012.85,10.11666667
2006-04-20 07:00:00.000 +0200,10.16111111,0.99,0.3381,81,0.4347,1013.61,10.16111111
2006-04-20 08:00:00.000 +0200,11.24444444,0.98,2.7531,358,0.6923,1013.9,11.24444444
2006-04-20 09:00:00.000 +0200,12.24444444,0.99,2.254,152,2.2057,1014.31,12.24444444
2006-04-20 10:00:00.000 +0200,13.91111111,0.92,8.0983,135,4.2021,1014.43,13.91111111
2006-04-20 11:00:00.000 +0200,15.61666667,0.82,2.2862,153,6.3112,1014.73,15.61666667
2006-04-20 12:00:00.000 +0200,15.07222222,0.86,3.2844,120,6.3434,1014.92,15.07222222
2006-04-20 13:00:00.000 +0200,15.07222222,0.82,7.5992,162,8.1949,1014.73,15.07222222
2006-04-20 14:00:00.000 +0200,14.26666667,0.87,10.5616,134,6.8908,1014.92,14.26666667
2006-04-20 15:00:00.000 +0200,16.01666667,0.81,6.6654,115,7.2772,1014.76,16.01666667
2006-04-20 16:00:00.000 +0200,15.02777778,0.86,7.7119,139,7.2772,1014.37,15.02777778
2006-04-20 17:00:00.000 +0200,13.94444444,0.89,7.2772,152,6.3112,1014.83,13.94444444
2006-04-20 18:00:00.000 +0200,12.91666667,0.95,11.4793,310,4.7495,1015.11,12.91666667
2006-04-20 19:00:00.000 +0200,12.89444444,0.95,5.2808,347,5.2164,1015.14,12.89444444
2006-04-20 20:00:00.000 +0200,12.4,0.98,2.3506,72,5.8282,1015.5,12.4
2006-04-20 21:00:00.000 +0200,12.26666667,0.99,8.05,320,6.1985,1015.76,12.26666667
2006-04-20 22:00:00.000 +0200,12.22222222,0.96,6.1985,349,6.1985,1016.35,12.22222222
2006-04-20 23:00:00.000 +0200,11.25,0.96,2.7692,335,3.8318,1016.38,11.25
2006-04-21 00:00:00.000 +0200,11.52777778,0.96,3.1556,358,4.508,1016.43,11.52777778
2006-04-21 01:00:00.000 +0200,11.53888889,0.96,5.9892,301,3.1234,1016.56,11.53888889
2006-04-21 02:00:00.000 +0200,8.85,0.96,5.9731,326,1.8032,1017.23,9.438888889
2006-04-21 03:00:00.000 +0200,11.43888889,0.96,6.279,340,3.8801,1016.17,11.43888889
2006-04-21 04:00:00.000 +0200,11.39444444,0.96,6.44,350,3.864,1016.25,11.39444444
2006-04-21 05:00:00.000 +0200,11.52777778,0.96,6.4239,332,3.2522,1016.13,11.52777778
2006-04-21 06:00:00.000 +0200,11.95,0.93,4.83,340,0.644,1016.17,11.95
2006-04-21 07:00:00.000 +0200,11.97222222,1,9.66,10,1.2558,1016.45,11.97222222
2006-04-21 08:00:00.000 +0200,12.63333333,0.96,7.6636,7,2.3506,1016.94,12.63333333
2006-04-21 09:00:00.000 +0200,12.75555556,0.96,7.9695,1,4.025,1017.06,12.75555556
2006-04-21 10:00:00.000 +0200,13.84444444,0.9,7.9212,30,4.4919,1017.45,13.84444444
2006-04-21 11:00:00.000 +0200,13.17222222,0.94,10.3845,8,6.2629,1017.77,13.17222222
2006-04-21 12:00:00.000 +0200,15.06666667,0.86,8.1466,345,6.1985,1017.73,15.06666667
2006-04-21 13:00:00.000 +0200,17.24444444,0.75,7.1645,308,11.27,1017.53,17.24444444
2006-04-21 14:00:00.000 +0200,16.31666667,0.76,13.3469,352,11.0285,1017.31,16.31666667
2006-04-21 15:00:00.000 +0200,17.38333333,0.74,13.6206,353,11.27,1016.82,17.38333333
2006-04-21 16:00:00.000 +0200,15.27222222,0.76,8.2754,85,11.27,1016.6,15.27222222
2006-04-21 17:00:00.000 +0200,17.45555556,0.72,5.2808,49,11.0768,1016.39,17.45555556
2006-04-21 18:00:00.000 +0200,16.22222222,0.77,11.1573,21,11.27,1016.33,16.22222222
2006-04-21 19:00:00.000 +0200,15.08333333,0.82,3.6869,23,11.27,1016.52,15.08333333
2006-04-21 20:00:00.000 +0200,13.99444444,0.88,1.1431,35,9.6278,1016.81,13.99444444
2006-04-21 21:00:00.000 +0200,12.17222222,0.92,0.6601,30,8.1305,1017.34,12.17222222
2006-04-21 22:00:00.000 +0200,11.08888889,0.95,4.8461,56,1.0626,1017.54,11.08888889
2006-04-21 23:00:00.000 +0200,11.09444444,0.95,3.381,11,1.7871,1017.43,11.09444444
2006-04-22 00:00:00.000 +0200,9.883333333,0.96,3.3649,349,1.0626,1017.65,9.883333333
2006-04-22 01:00:00.000 +0200,8.633333333,0.96,6.4239,321,3.3649,1017.56,9.355555556
2006-04-22 02:00:00.000 +0200,9.861111111,0.96,3.2361,319,4.4597,1016.16,9.861111111
2006-04-22 03:00:00.000 +0200,8.272222222,0.99,3.3166,313,1.9159,1017.16,8.272222222
2006-04-22 04:00:00.000 +0200,8.866666667,0.96,2.6243,337,1.7549,1017.15,8.866666667
2006-04-22 05:00:00.000 +0200,8.816666667,0.96,3.9445,335,2.3667,1017.28,8.816666667
2006-04-22 06:00:00.000 +0200,7.155555556,1,1.8515,319,0.2898,1017.15,7.155555556
2006-04-22 07:00:00.000 +0200,8.85,0.99,3.4776,295,1.7549,1017.36,8.85
2006-04-22 08:00:00.000 +0200,11.17777778,0.93,2.8819,285,2.5599,1017.7,11.17777778
2006-04-22 09:00:00.000 +0200,12.38888889,0.98,3.4293,349,6.2951,1017.72,12.38888889
2006-04-22 10:00:00.000 +0200,14.14444444,0.88,4.8783,339,9.982,1017.82,14.14444444
2006-04-22 11:00:00.000 +0200,17.1,0.72,3.059,308,11.0768,1017.77,17.1
2006-04-22 12:00:00.000 +0200,18.93888889,0.64,4.2021,306,11.27,1017.3,18.93888889
2006-04-22 13:00:00.000 +0200,17.91666667,0.68,4.0894,6,11.27,1016.9,17.91666667
2006-04-22 14:00:00.000 +0200,19.98333333,0.53,1.2236,72,11.1412,1016.4,19.98333333
2006-04-22 15:00:00.000 +0200,20.07222222,0.62,9.0643,352,11.27,1015.9,20.07222222
2006-04-22 16:00:00.000 +0200,20.07222222,0.56,9.4829,2,11.27,1015.29,20.07222222
2006-04-22 17:00:00.000 +0200,20.08333333,0.58,7.4865,15,11.3988,1014.9,20.08333333
2006-04-22 18:00:00.000 +0200,19.08888889,0.63,9.1287,23,11.2056,1014.68,19.08888889
2006-04-22 19:00:00.000 +0200,17.45,0.62,7.567,24,11.2056,1014.78,17.45
2006-04-22 20:00:00.000 +0200,15.56666667,0.74,0.5152,116,9.982,1015.04,15.56666667
2006-04-22 21:00:00.000 +0200,12.49444444,0.91,3.9445,197,9.982,1015.51,12.49444444
2006-04-22 22:00:00.000 +0200,12.24444444,0.89,1.5295,140,15.8263,1015.72,12.24444444
2006-04-22 23:00:00.000 +0200,11.41666667,0.92,2.9624,275,14.9569,1015.79,11.41666667
2006-04-23 00:00:00.000 +0200,10.55555556,0.95,6.0375,290,14.812,1015.83,10.55555556
2006-04-23 01:00:00.000 +0200,10.46666667,0.93,3.0751,270,9.8049,1015.95,10.46666667
2006-04-23 02:00:00.000 +0200,10.25,0.95,5.2969,278,4.7495,1017.13,10.25
2006-04-23 03:00:00.000 +0200,9.355555556,0.96,1.5295,100,4.025,1015.82,9.355555556
2006-04-23 04:00:00.000 +0200,8.311111111,0.96,3.22,300,2.0286,1015.82,8.311111111
2006-04-23 05:00:00.000 +0200,8.811111111,0.96,3.3971,333,1.7388,1015.89,8.811111111
2006-04-23 06:00:00.000 +0200,7.933333333,0.93,6.3434,304,0.7889,1015.83,8.733333333
2006-04-23 07:00:00.000 +0200,11.93333333,0.93,11.27,140,9.8049,1016.12,11.93333333
2006-04-23 08:00:00.000 +0200,14.51666667,0.84,1.7066,129,9.5473,1016.23,14.51666667
2006-04-23 09:00:00.000 +0200,18.73333333,0.68,3.22,300,9.982,1016.23,18.73333333
2006-04-23 10:00:00.000 +0200,20.02777778,0.6,7.245,160,9.982,1016.38,20.02777778
2006-04-23 11:00:00.000 +0200,21.03888889,0.55,6.4883,209,10.0303,1016.66,21.03888889
2006-04-23 12:00:00.000 +0200,20.73888889,0.46,6.5044,179,15.8746,1016.58,20.73888889
2006-04-23 13:00:00.000 +0200,22.31666667,0.48,7.5348,235,11.27,1016.27,22.31666667
2006-04-23 14:00:00.000 +0200,22.11111111,0.5,6.4561,145,11.4471,1015.96,22.11111111
2006-04-23 15:00:00.000 +0200,22.73333333,0.38,1.0143,262,10.0464,1015.34,22.73333333
2006-04-23 16:00:00.000 +0200,22.77777778,0.37,5.1842,90,10.0464,1014.7,22.77777778
2006-04-23 17:00:00.000 +0200,21.21666667,0.41,7.2772,58,11.4471,1015.2,21.21666667
2006-04-23 18:00:00.000 +0200,20.18333333,0.45,1.4812,179,10.0464,1014.87,20.18333333
2006-04-23 19:00:00.000 +0200,18.01111111,0.68,0.322,157,9.982,1014.78,18.01111111
2006-04-23 20:00:00.000 +0200,17.42222222,0.65,0.5313,139,9.982,1015.54,17.42222222
2006-04-23 21:00:00.000 +0200,13.96111111,0.82,0,0,9.982,1016.01,13.96111111
2006-04-23 22:00:00.000 +0200,13.28888889,0.89,2.8819,329,15.8263,1016.52,13.28888889
2006-04-23 23:00:00.000 +0200,12.32222222,0.89,2.4794,262,9.982,1016.96,12.32222222
2006-04-24 00:00:00.000 +0200,11.11666667,0.95,3.1717,268,6.2951,1017.04,11.11666667
2006-04-24 01:00:00.000 +0200,10.53333333,0.95,11.27,280,6.2951,1017.33,10.53333333
2006-04-24 02:00:00.000 +0200,12.38333333,0.8,4.6207,172,14.168,1019.59,12.38333333
2006-04-24 03:00:00.000 +0200,9.861111111,0.96,3.0751,273,3.8318,1017.25,9.861111111
2006-04-24 04:00:00.000 +0200,8.872222222,0.95,1.5295,320,3.3649,1017.42,8.872222222
2006-04-24 05:00:00.000 +0200,8.672222222,0.94,3.6386,317,4.2826,1017.74,8.672222222
2006-04-24 06:00:00.000 +0200,7.688888889,1,0,0,0.7406,1018.13,7.688888889
2006-04-24 07:00:00.000 +0200,10.91111111,0.99,1.61,210,4.1216,1018.62,10.91111111
2006-04-24 08:00:00.000 +0200,14.83888889,0.82,2.6565,193,8.3398,1019.08,14.83888889
2006-04-24 09:00:00.000 +0200,18.8,0.65,1.5295,140,9.982,1019.11,18.8
2006-04-24 10:00:00.000 +0200,21.09444444,0.49,4.8783,199,9.982,1019.5,21.09444444
2006-04-24 11:00:00.000 +0200,22.02777778,0.49,4.2826,226,11.0285,1019.86,22.02777778
2006-04-24 12:00:00.000 +0200,22.82777778,0.47,3.6225,188,11.2056,1019.79,22.82777778
2006-04-24 13:00:00.000 +0200,22.91666667,0.37,4.5563,292,9.982,1019.47,22.91666667
2006-04-24 14:00:00.000 +0200,23.91666667,0.37,6.2951,154,10.3523,1019.25,23.91666667
2006-04-24 15:00:00.000 +0200,23.91111111,0.4,2.5599,333,9.982,1018.89,23.91111111
2006-04-24 16:00:00.000 +0200,23.93333333,0.37,4.347,178,9.982,1018.6,23.93333333
2006-04-24 17:00:00.000 +0200,23.91666667,0.32,1.1753,205,10.3523,1018.67,23.91666667
2006-04-24 18:00:00.000 +0200,22.82222222,0.44,3.1234,214,9.982,1018.59,22.82222222
2006-04-24 19:00:00.000 +0200,21.22777778,0.48,0.4025,181,9.982,1018.67,21.22777778
2006-04-24 20:00:00.000 +0200,19.07777778,0.51,2.6887,185,9.982,1019.22,19.07777778
2006-04-24 21:00:00.000 +0200,17.06111111,0.63,1.5778,228,9.982,1019.88,17.06111111
2006-04-24 22:00:00.000 +0200,14.90555556,0.72,3.7513,136,15.8263,1019.91,14.90555556
2006-04-24 23:00:00.000 +0200,13.08333333,0.87,3.4132,185,14.9569,1020.02,13.08333333
2006-04-25 00:00:00.000 +0200,12.71111111,0.89,3.2522,169,15.8263,1020.11,12.71111111
2006-04-25 01:00:00.000 +0200,12.12777778,0.89,3.1717,148,14.9086,1020.12,12.12777778
2006-04-25 02:00:00.000 +0200,11.81111111,0.84,4.991,68,14.9569,1018.38,11.81111111
2006-04-25 03:00:00.000 +0200,12.01666667,0.8,6.2629,169,14.9086,1019.91,12.01666667
2006-04-25 04:00:00.000 +0200,12.04444444,0.8,6.4239,187,14.812,1020.03,12.04444444
2006-04-25 05:00:00.000 +0200,10.62777778,0.86,9.7083,151,14.0875,1020.39,10.62777778
2006-04-25 06:00:00.000 +0200,8.688888889,0.99,9.1448,141,6.118,1020.6,9.911111111
2006-04-25 07:00:00.000 +0200,12.55555556,0.9,7.7441,169,9.9015,1020.81,12.55555556
2006-04-25 08:00:00.000 +0200,15.00555556,0.78,8.7584,154,9.9015,1021.01,15.00555556
2006-04-25 09:00:00.000 +0200,17.33888889,0.74,12.1877,150,9.982,1020.94,17.33888889
2006-04-25 10:00:00.000 +0200,19.1,0.67,12.6224,150,9.982,1020.66,19.1
2006-04-25 11:00:00.000 +0200,21.26111111,0.57,9.9176,147,10.3523,1020.53,21.26111111
2006-04-25 12:00:00.000 +0200,22.41111111,0.54,11.4471,168,11.2056,1020.16,22.41111111
2006-04-25 13:00:00.000 +0200,22.93888889,0.5,8.5491,155,11.2056,1019.95,22.93888889
2006-04-25 14:00:00.000 +0200,23.92777778,0.47,11.3022,153,11.3988,1019.43,23.92777778
2006-04-25 15:00:00.000 +0200,23.96111111,0.47,8.3076,142,9.982,1018.97,23.96111111
2006-04-25 16:00:00.000 +0200,23.96111111,0.38,8.5813,150,9.982,1018.28,23.96111111
2006-04-25 17:00:00.000 +0200,23.11111111,0.42,10.7065,145,10.3523,1017.97,23.11111111
2006-04-25 18:00:00.000 +0200,22.82222222,0.44,12.4936,178,9.982,1017.68,22.82222222
2006-04-25 19:00:00.000 +0200,21.11111111,0.47,5.2164,137,9.982,1017.89,21.11111111
2006-04-25 20:00:00.000 +0200,18.18888889,0.58,4.8622,95,10.3523,1017.96,18.18888889
2006-04-25 21:00:00.000 +0200,16.01666667,0.72,4.6046,50,9.982,1018.31,16.01666667
2006-04-25 22:00:00.000 +0200,15.46666667,0.72,6.44,80,15.8263,1018.6,15.46666667
2006-04-25 23:00:00.000 +0200,14.60555556,0.76,6.7459,83,14.9569,1018.65,14.60555556
2006-04-26 00:00:00.000 +0200,13.31111111,0.82,3.542,73,15.8263,1018.44,13.31111111
2006-04-26 01:00:00.000 +0200,12.73333333,0.83,3.0751,70,15.8263,1018.23,12.73333333
2006-04-26 02:00:00.000 +0200,13.78888889,0.77,6.0858,50,14.9569,1014.58,13.78888889
2006-04-26 03:00:00.000 +0200,10.57777778,0.88,6.44,190,15.8263,1018.11,10.57777778
2006-04-26 04:00:00.000 +0200,10.48333333,0.92,3.22,340,15.4721,1017.73,10.48333333
2006-04-26 05:00:00.000 +0200,10.28888889,0.91,3.7513,48,14.8764,1017.7,10.28888889
2006-04-26 06:00:00.000 +0200,9.972222222,0.92,1.5617,106,10.9802,1017.62,9.972222222
2006-04-26 07:00:00.000 +0200,13.63888889,0.9,2.7048,193,9.8049,1017.54,13.63888889
2006-04-26 08:00:00.000 +0200,16.73888889,0.74,7.245,147,10.3523,1017.7,16.73888889
2006-04-26 09:00:00.000 +0200,18.83888889,0.65,3.4132,94,9.982,1017.78,18.83888889
2006-04-26 10:00:00.000 +0200,21.16111111,0.59,4.6046,178,9.982,1017.3,21.16111111
2006-04-26 11:00:00.000 +0200,22.58888889,0.53,4.4275,117,10.4006,1017.19,22.58888889
2006-04-26 12:00:00.000 +0200,22.89444444,0.48,7.6636,53,11.27,1016.68,22.89444444
2006-04-26 13:00:00.000 +0200,24.00555556,0.47,9.66,82,11.2056,1016.08,24.00555556
2006-04-26 14:00:00.000 +0200,24.00555556,0.35,8.0017,70,11.3988,1015.62,24.00555556
2006-04-26 15:00:00.000 +0200,23.97777778,0.44,9.2897,136,11.2056,1014.86,23.97777778
2006-04-26 16:00:00.000 +0200,25.04444444,0.32,3.5903,185,11.2056,1013.97,25.04444444
2006-04-26 17:00:00.000 +0200,24.07777778,0.35,4.9588,101,10.3523,1013.39,24.07777778
2006-04-26 18:00:00.000 +0200,22.38333333,0.45,9.4829,102,9.982,1013.18,22.38333333
2006-04-26 19:00:00.000 +0200,21.20555556,0.52,3.6869,101,9.982,1013.21,21.20555556
2006-04-26 20:00:00.000 +0200,18.26111111,0.62,6.2146,28,10.3523,1013.75,18.26111111
2006-04-26 21:00:00.000 +0200,17.2,0.67,14.49,30,9.982,1014.13,17.2
2006-04-26 22:00:00.000 +0200,15.99444444,0.75,3.1073,54,9.982,1014.13,15.99444444
2006-04-26 23:00:00.000 +0200,15.96111111,0.79,12.2843,23,11.9301,1014.06,15.96111111
2006-04-27 00:00:00.000 +0200,15.44444444,0.72,13.846,31,15.8263,1013.92,15.44444444
2006-04-27 01:00:00.000 +0200,14.37222222,0.75,10.9963,52,15.8263,1013.82,14.37222222
2006-04-27 02:00:00.000 +0200,13.60555556,0.9,9.982,53,12.0428,1012.67,13.60555556
2006-04-27 03:00:00.000 +0200,12.82222222,0.82,6.2468,48,15.8263,1013.04,12.82222222
2006-04-27 04:00:00.000 +0200,12.75,0.83,3.3488,72,15.8263,1013.03,12.75
2006-04-27 05:00:00.000 +0200,11.41666667,0.92,6.2307,38,15.2628,1012.98,11.41666667
2006-04-27 06:00:00.000 +0200,12.33333333,0.86,2.4633,139,9.982,1012.83,12.33333333
2006-04-27 07:00:00.000 +0200,14.90555556,0.78,10.2879,160,9.982,1013.03,14.90555556
2006-04-27 08:00:00.000 +0200,15.89444444,0.74,10.2879,154,9.982,1013.13,15.89444444
2006-04-27 09:00:00.000 +0200,17.22777778,0.72,12.0589,147,9.982,1013.13,17.22777778
2006-04-27 10:00:00.000 +0200,17.82777778,0.73,7.4704,166,9.982,1013.1,17.82777778
2006-04-27 11:00:00.000 +0200,17.91666667,0.72,10.0947,158,9.982,1013.17,17.91666667
2006-04-27 12:00:00.000 +0200,19.05555556,0.67,9.0965,128,9.982,1013,19.05555556
2006-04-27 13:00:00.000 +0200,20.14444444,0.67,7.5187,177,9.982,1012.69,20.14444444
2006-04-27 14:00:00.000 +0200,20.26111111,0.62,3.8962,166,9.982,1012.54,20.26111111
2006-04-27 15:00:00.000 +0200,21.20555556,0.62,4.6368,170,9.982,1011.87,21.20555556
2006-04-27 16:00:00.000 +0200,21.25555556,0.67,4.8944,164,9.982,1011.19,21.25555556
2006-04-27 17:00:00.000 +0200,20.23333333,0.66,7.2128,161,9.982,1011.17,20.23333333
2006-04-27 18:00:00.000 +0200,19.07777778,0.71,7.6475,153,9.982,1011.08,19.07777778
2006-04-27 19:00:00.000 +0200,17.94444444,0.77,10.5777,142,9.982,1011.28,17.94444444
2006-04-27 20:00:00.000 +0200,15.49444444,0.82,20.608,151,11.0285,1012.08,15.49444444
2006-04-27 21:00:00.000 +0200,14.14444444,0.89,8.4364,146,9.9015,1012.64,14.14444444
2006-04-27 22:00:00.000 +0200,14.53888889,0.86,11.0768,103,11.8979,1012.79,14.53888889
2006-04-27 23:00:00.000 +0200,14.13888889,0.86,3.6708,142,11.6886,1012.79,14.13888889
2006-04-28 00:00:00.000 +0200,13.4,0.9,3.5098,116,11.9784,1012.56,13.4
2006-04-28 01:00:00.000 +0200,13.42777778,0.9,3.3488,71,11.9784,1012.8,13.42777778
2006-04-28 02:00:00.000 +0200,11.58888889,0.74,5.474,139,14.9569,1009.9,11.58888889
2006-04-28 03:00:00.000 +0200,14.42222222,0.83,10.7709,63,14.9086,1011.91,14.42222222
2006-04-28 04:00:00.000 +0200,13.91666667,0.86,10.6904,72,14.812,1011.72,13.91666667
2006-04-28 05:00:00.000 +0200,13.4,0.9,10.3201,82,14.0875,1011.51,13.4
2006-04-28 06:00:00.000 +0200,13.86666667,0.9,7.9373,106,9.9015,1011.51,13.86666667
2006-04-28 07:00:00.000 +0200,14.90555556,0.84,11.27,108,9.7566,1011.6,14.90555556
2006-04-28 08:00:00.000 +0200,15.93333333,0.74,10.6743,132,9.4346,1011.59,15.93333333
2006-04-28 09:00:00.000 +0200,17.12777778,0.65,19.8996,138,9.9015,1011.41,17.12777778
2006-04-28 10:00:00.000 +0200,18.75,0.58,19.4166,157,9.9015,1011.2,18.75
2006-04-28 11:00:00.000 +0200,18.96111111,0.6,17.0499,147,9.982,1011.25,18.96111111
2006-04-28 12:00:00.000 +0200,19.99444444,0.54,16.8728,136,10.0464,1010.98,19.99444444
2006-04-28 13:00:00.000 +0200,21.11111111,0.5,17.3397,129,10.0464,1010.48,21.11111111
2006-04-28 14:00:00.000 +0200,21.09444444,0.46,21.9604,140,10.4006,1010.24,21.09444444
2006-04-28 15:00:00.000 +0200,21.17777778,0.43,19.8191,157,10.0464,1009.55,21.17777778
2006-04-28 16:00:00.000 +0200,21.22777778,0.41,16.4703,156,11.27,1009.04,21.22777778
2006-04-28 17:00:00.000 +0200,20.1,0.45,13.7977,137,11.4471,1008.55,20.1
2006-04-28 18:00:00.000 +0200,19.02777778,0.51,9.7888,147,11.27,1008.17,19.02777778
2006-04-28 19:00:00.000 +0200,17.85,0.59,14.0553,121,11.2056,1008.46,17.85
2006-04-28 20:00:00.000 +0200,16.26111111,0.66,11.2861,122,9.9015,1008.94,16.26111111
2006-04-28 21:00:00.000 +0200,14.98333333,0.72,13.9426,129,11.27,1009.55,14.98333333
2006-04-28 22:00:00.000 +0200,14.46666667,0.65,11.0285,139,14.812,1009.57,14.46666667
2006-04-28 23:00:00.000 +0200,13.94444444,0.6,10.8031,150,14.9569,1009.53,13.94444444
2006-04-29 00:00:00.000 +0200,12.31666667,0.65,11.1734,139,15.8263,1009.56,12.31666667
2006-04-29 01:00:00.000 +0200,11.76111111,0.66,10.8997,159,15.8263,1009.47,11.76111111
2006-04-29 02:00:00.000 +0200,10.82777778,0.62,13.1859,142,14.9569,1011.18,10.82777778
2006-04-29 03:00:00.000 +0200,10.13888889,0.73,10.948,141,15.8263,1009.25,10.13888889
2006-04-29 04:00:00.000 +0200,10.62777778,0.71,11.109,160,14.9086,1008.87,10.62777778
2006-04-29 05:00:00.000 +0200,10.60555556,0.69,13.524,157,14.9569,1008.82,10.60555556
2006-04-29 06:00:00.000 +0200,10.07222222,0.71,15.5848,139,9.982,1008.84,10.07222222
2006-04-29 07:00:00.000 +0200,11.16111111,0.71,21.5257,149,9.982,1009.07,11.16111111
2006-04-29 08:00:00.000 +0200,12.88888889,0.67,22.9586,150,10.3523,1009.23,12.88888889
2006-04-29 09:00:00.000 +0200,15.05,0.6,26.4845,149,11.2056,1009.25,15.05
2006-04-29 10:00:00.000 +0200,15.16111111,0.59,26.726,149,9.982,1009.44,15.16111111
2006-04-29 11:00:00.000 +0200,16.27222222,0.56,23.3611,149,10.3523,1009.76,16.27222222
2006-04-29 12:00:00.000 +0200,17.8,0.46,28.0623,148,9.982,1009.34,17.8
2006-04-29 13:00:00.000 +0200,17.93888889,0.46,27.9013,158,9.982,1009.14,17.93888889
2006-04-29 14:00:00.000 +0200,18.85555556,0.41,25.7439,155,10.3523,1009.01,18.85555556
2006-04-29 15:00:00.000 +0200,17.98888889,0.43,26.3557,158,9.982,1008.83,17.98888889
2006-04-29 16:00:00.000 +0200,17.96111111,0.51,25.0516,129,9.982,1008.43,17.96111111
2006-04-29 17:00:00.000 +0200,17.36111111,0.47,25.5668,141,10.3523,1008.7,17.36111111
2006-04-29 18:00:00.000 +0200,16.25,0.52,23.3289,148,9.982,1009.03,16.25
2006-04-29 19:00:00.000 +0200,14.12222222,0.47,20.0284,158,9.982,1009.42,14.12222222
2006-04-29 20:00:00.000 +0200,12.95,0.55,14.9569,157,10.3523,1010.18,12.95
2006-04-29 21:00:00.000 +0200,12.24444444,0.52,22.9425,160,9.982,1010.85,12.24444444
2006-04-29 22:00:00.000 +0200,11.68888889,0.57,19.6581,159,15.8263,1011.08,11.68888889
2006-04-29 23:00:00.000 +0200,11.15555556,0.59,20.7368,157,14.9569,1011.22,11.15555556
2006-04-03 00:00:00.000 +0200,8.627777778,0.9,5.8443,189,14.6349,1014.24,9.216666667
2006-04-03 01:00:00.000 +0200,8.2,0.9,5.2486,246,11.6725,1014.73,8.683333333
2006-04-03 02:00:00.000 +0200,7.3,0.77,12.3165,328,14.9569,1013.46,9.188888889
2006-04-03 03:00:00.000 +0200,7.788888889,0.93,6.2951,80,11.6725,1014.81,8.594444444
